,Code,Price,volume,Turover,Flag,Askprice0,Askvolume0,Bidprice0,Bidvolume0,HighestPrice,LowestPrice
2018-04-24 21:00:14.000,rb1805,3890.0,2.0,77800.0,1.0,3891.0,503.0,3890.0,401.0,3891.0,3890.0
2018-04-24 21:00:14.500,rb1805,3890.0,2.0,77800.0,1.0,3891.0,503.0,3890.0,400.0,3891.0,3890.0
2018-04-24 21:00:15.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,503.0,3890.0,400.0,3891.0,3890.0
2018-04-24 21:00:15.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,503.0,3890.0,412.0,3891.0,3890.0
2018-04-24 21:00:16.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,493.0,3890.0,417.0,3891.0,3890.0
2018-04-24 21:00:16.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,494.0,3890.0,417.0,3891.0,3890.0
2018-04-24 21:00:17.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,494.0,3890.0,417.0,3891.0,3890.0
2018-04-24 21:00:17.500,rb1805,3891.0,54.0,2101140.0,1.0,3891.0,467.0,3890.0,422.0,3891.0,3890.0
2018-04-24 21:00:18.000,rb1805,3891.0,4.0,155640.0,1.0,3891.0,465.0,3890.0,422.0,3891.0,3890.0
2018-04-24 21:00:18.500,rb1805,3891.0,42.0,1634220.0,1.0,3891.0,444.0,3890.0,422.0,3891.0,3890.0
2018-04-24 21:00:19.000,rb1805,3891.0,30.0,1167300.0,1.0,3891.0,429.0,3890.0,422.0,3891.0,3890.0
2018-04-24 21:00:19.500,rb1805,3890.0,4.0,155600.0,1.0,3891.0,429.0,3890.0,420.0,3891.0,3890.0
2018-04-24 21:00:20.000,rb1805,3891.0,104.0,4045640.0,1.0,3891.0,427.0,3890.0,370.0,3891.0,3890.0
2018-04-24 21:00:20.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,427.0,3890.0,370.0,3891.0,3890.0
2018-04-24 21:00:21.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,427.0,3890.0,370.0,3891.0,3890.0
2018-04-24 21:00:21.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,427.0,3890.0,371.0,3891.0,3890.0
2018-04-24 21:00:22.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,427.0,3890.0,371.0,3891.0,3890.0
2018-04-24 21:00:22.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,427.0,3890.0,371.0,3891.0,3890.0
2018-04-24 21:00:23.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,430.0,3890.0,371.0,3891.0,3890.0
2018-04-24 21:00:23.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,430.0,3890.0,359.0,3891.0,3890.0
2018-04-24 21:00:24.000,rb1805,3890.0,4.0,155600.0,1.0,3891.0,430.0,3890.0,357.0,3891.0,3890.0
2018-04-24 21:00:24.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,430.0,3890.0,358.0,3891.0,3890.0
2018-04-24 21:00:25.000,rb1805,3890.0,8.0,311200.0,1.0,3891.0,430.0,3890.0,354.0,3891.0,3890.0
2018-04-24 21:00:25.500,rb1805,3891.0,4.0,155640.0,1.0,3891.0,428.0,3890.0,354.0,3891.0,3890.0
2018-04-24 21:00:26.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,428.0,3890.0,354.0,3891.0,3890.0
2018-04-24 21:00:26.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,428.0,3890.0,354.0,3891.0,3890.0
2018-04-24 21:00:27.000,rb1805,3891.0,54.0,2101120.0,1.0,3891.0,402.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:27.500,rb1805,3890.0,2.0,77800.0,1.0,3891.0,402.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:28.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,402.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:28.500,rb1805,3891.0,2.0,77820.0,1.0,3891.0,401.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:29.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,401.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:29.500,rb1805,3891.0,0.0,0.0,1.0,3891.0,401.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:30.000,rb1805,3891.0,22.0,856020.0,1.0,3891.0,390.0,3890.0,353.0,3891.0,3890.0
2018-04-24 21:00:30.500,rb1805,3891.0,16.0,622560.0,1.0,3891.0,382.0,3890.0,354.0,3891.0,3890.0
2018-04-24 21:00:31.000,rb1805,3890.0,4.0,155600.0,1.0,3891.0,382.0,3890.0,352.0,3891.0,3890.0
2018-04-24 21:00:31.500,rb1805,3891.0,20.0,778200.0,1.0,3891.0,377.0,3890.0,352.0,3891.0,3890.0
2018-04-24 21:00:32.000,rb1805,3891.0,0.0,0.0,1.0,3891.0,377.0,3890.0,352.0,3891.0,3890.0
2018-04-24 21:00:32.500,rb1805,3890.0,4.0,155600.0,1.0,3891.0,397.0,3890.0,350.0,3891.0,3890.0
2018-04-24 21:00:33.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,402.0,3890.0,340.0,3891.0,3890.0
2018-04-24 21:00:33.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,402.0,3890.0,340.0,3891.0,3890.0
2018-04-24 21:00:34.000,rb1805,3890.0,2.0,77800.0,1.0,3891.0,402.0,3890.0,339.0,3891.0,3890.0
2018-04-24 21:00:34.500,rb1805,3891.0,34.0,1322840.0,1.0,3891.0,385.0,3890.0,344.0,3891.0,3890.0
2018-04-24 21:00:35.000,rb1805,3890.0,2.0,77800.0,1.0,3891.0,395.0,3890.0,333.0,3891.0,3890.0
2018-04-24 21:00:35.500,rb1805,3890.0,2.0,77800.0,1.0,3891.0,395.0,3890.0,332.0,3891.0,3890.0
2018-04-24 21:00:36.000,rb1805,3890.0,2.0,77800.0,1.0,3891.0,395.0,3890.0,331.0,3891.0,3890.0
2018-04-24 21:00:36.500,rb1805,3890.0,158.0,6146200.0,1.0,3891.0,395.0,3890.0,252.0,3891.0,3890.0
2018-04-24 21:00:37.000,rb1805,3890.0,76.0,2956540.0,1.0,3891.0,388.0,3890.0,221.0,3891.0,3890.0
2018-04-24 21:00:37.500,rb1805,3891.0,16.0,622560.0,1.0,3891.0,380.0,3890.0,221.0,3891.0,3890.0
2018-04-24 21:00:38.000,rb1805,3890.0,8.0,311200.0,1.0,3891.0,380.0,3890.0,217.0,3891.0,3890.0
2018-04-24 21:00:38.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,217.0,3891.0,3890.0
2018-04-24 21:00:39.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,217.0,3891.0,3890.0
2018-04-24 21:00:39.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,217.0,3891.0,3890.0
2018-04-24 21:00:40.000,rb1805,3890.0,20.0,778000.0,1.0,3891.0,380.0,3890.0,207.0,3891.0,3890.0
2018-04-24 21:00:40.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,207.0,3891.0,3890.0
2018-04-24 21:00:41.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,207.0,3891.0,3890.0
2018-04-24 21:00:41.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,207.0,3891.0,3890.0
2018-04-24 21:00:42.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,207.0,3891.0,3890.0
2018-04-24 21:00:42.500,rb1805,3890.0,4.0,155600.0,1.0,3891.0,380.0,3890.0,205.0,3891.0,3890.0
2018-04-24 21:00:43.000,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,205.0,3891.0,3890.0
2018-04-24 21:00:43.500,rb1805,3890.0,0.0,0.0,1.0,3891.0,380.0,3890.0,205.0,3891.0,3890.0
2018-04-24 21:00:44.000,rb1805,3890.0,42.0,1633800.0,1.0,3891.0,380.0,3890.0,184.0,3891.0,3890.0
2018-04-24 21:00:44.500,rb1805,3890.0,368.0,14315200.0,1.0,3890.0,7.0,3889.0,8.0,3891.0,3890.0
2018-04-24 21:00:45.000,rb1805,3889.0,6.0,233340.0,1.0,3890.0,30.0,3889.0,5.0,3891.0,3889.0
2018-04-24 21:00:45.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,38.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:46.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,39.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:46.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,39.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:47.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,37.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:47.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,37.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:48.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,37.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:48.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,37.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:49.000,rb1805,3890.0,2.0,77800.0,1.0,3890.0,36.0,3889.0,8.0,3891.0,3889.0
2018-04-24 21:00:49.500,rb1805,3890.0,0.0,0.0,1.0,3890.0,37.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:50.000,rb1805,3890.0,0.0,0.0,1.0,3890.0,47.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:50.500,rb1805,3890.0,0.0,0.0,1.0,3890.0,44.0,3889.0,3.0,3891.0,3889.0
2018-04-24 21:00:51.000,rb1805,3889.0,2.0,77780.0,1.0,3890.0,43.0,3889.0,2.0,3891.0,3889.0
2018-04-24 21:00:51.500,rb1805,3889.0,8.0,311120.0,1.0,3890.0,43.0,3888.0,1.0,3891.0,3889.0
2018-04-24 21:00:52.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,3.0,3888.0,1.0,3891.0,3889.0
2018-04-24 21:00:52.500,rb1805,3888.0,4.0,155520.0,1.0,3889.0,19.0,3887.0,15.0,3891.0,3888.0
2018-04-24 21:00:53.000,rb1805,3889.0,4.0,155560.0,1.0,3889.0,34.0,3887.0,17.0,3891.0,3888.0
2018-04-24 21:00:53.500,rb1805,3889.0,0.0,0.0,1.0,3889.0,37.0,3887.0,5.0,3891.0,3888.0
2018-04-24 21:00:54.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,38.0,3887.0,3.0,3891.0,3888.0
2018-04-24 21:00:54.500,rb1805,3889.0,0.0,0.0,1.0,3888.0,2.0,3887.0,15.0,3891.0,3888.0
2018-04-24 21:00:55.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,38.0,3887.0,16.0,3891.0,3888.0
2018-04-24 21:00:55.500,rb1805,3887.0,6.0,233220.0,1.0,3889.0,31.0,3887.0,25.0,3891.0,3887.0
2018-04-24 21:00:56.000,rb1805,3887.0,0.0,0.0,1.0,3889.0,31.0,3887.0,26.0,3891.0,3887.0
2018-04-24 21:00:56.500,rb1805,3887.0,0.0,0.0,1.0,3889.0,29.0,3887.0,26.0,3891.0,3887.0
2018-04-24 21:00:57.000,rb1805,3887.0,0.0,0.0,1.0,3889.0,30.0,3887.0,26.0,3891.0,3887.0
2018-04-24 21:00:57.500,rb1805,3887.0,2.0,77740.0,1.0,3889.0,34.0,3887.0,15.0,3891.0,3887.0
2018-04-24 21:00:58.000,rb1805,3887.0,2.0,77740.0,1.0,3889.0,34.0,3887.0,14.0,3891.0,3887.0
2018-04-24 21:00:58.500,rb1805,3887.0,2.0,77740.0,1.0,3889.0,34.0,3887.0,13.0,3891.0,3887.0
2018-04-24 21:00:59.000,rb1805,3887.0,2.0,77740.0,1.0,3889.0,41.0,3887.0,12.0,3891.0,3887.0
2018-04-24 21:00:59.500,rb1805,3887.0,8.0,310960.0,1.0,3889.0,41.0,3887.0,7.0,3891.0,3887.0
2018-04-24 21:01:00.000,rb1805,3887.0,0.0,0.0,1.0,3889.0,41.0,3886.0,17.0,3891.0,3887.0
2018-04-24 21:01:00.500,rb1805,3887.0,0.0,0.0,1.0,3888.0,3.0,3886.0,18.0,3891.0,3887.0
2018-04-24 21:01:01.000,rb1805,3887.0,0.0,0.0,1.0,3888.0,21.0,3886.0,21.0,3891.0,3887.0
2018-04-24 21:01:01.500,rb1805,3887.0,0.0,0.0,1.0,3888.0,28.0,3886.0,21.0,3891.0,3887.0
2018-04-24 21:01:02.000,rb1805,3887.0,0.0,0.0,1.0,3888.0,28.0,3886.0,18.0,3891.0,3887.0
2018-04-24 21:01:02.500,rb1805,3886.0,12.0,466320.0,1.0,3886.0,24.0,3885.0,45.0,3891.0,3886.0
2018-04-24 21:01:03.000,rb1805,3886.0,4.0,155440.0,1.0,3886.0,34.0,3885.0,45.0,3891.0,3886.0
2018-04-24 21:01:03.500,rb1805,3886.0,0.0,0.0,1.0,3886.0,44.0,3885.0,55.0,3891.0,3886.0
2018-04-24 21:01:04.000,rb1805,3886.0,0.0,0.0,1.0,3886.0,44.0,3885.0,55.0,3891.0,3886.0
2018-04-24 21:01:04.500,rb1805,3886.0,0.0,0.0,1.0,3886.0,45.0,3885.0,55.0,3891.0,3886.0
2018-04-24 21:01:05.000,rb1805,3886.0,0.0,0.0,1.0,3886.0,51.0,3885.0,55.0,3891.0,3886.0
2018-04-24 21:01:05.500,rb1805,3886.0,20.0,777160.0,1.0,3886.0,43.0,3885.0,53.0,3891.0,3885.0
2018-04-24 21:01:06.000,rb1805,3886.0,86.0,3341960.0,1.0,3887.0,2.0,3885.0,65.0,3891.0,3885.0
2018-04-24 21:01:06.500,rb1805,3886.0,0.0,0.0,1.0,3888.0,35.0,3886.0,10.0,3891.0,3885.0
2018-04-24 21:01:07.000,rb1805,3886.0,6.0,233160.0,1.0,3886.0,2.0,3885.0,65.0,3891.0,3885.0
2018-04-24 21:01:07.500,rb1805,3886.0,6.0,233160.0,1.0,3888.0,41.0,3886.0,2.0,3891.0,3885.0
2018-04-24 21:01:08.000,rb1805,3886.0,0.0,0.0,1.0,3888.0,37.0,3886.0,1.0,3891.0,3885.0
2018-04-24 21:01:08.500,rb1805,3886.0,0.0,0.0,1.0,3888.0,37.0,3886.0,1.0,3891.0,3885.0
2018-04-24 21:01:09.000,rb1805,3886.0,2.0,77720.0,1.0,3887.0,6.0,3885.0,68.0,3891.0,3885.0
2018-04-24 21:01:09.500,rb1805,3886.0,0.0,0.0,1.0,3887.0,6.0,3886.0,2.0,3891.0,3885.0
2018-04-24 21:01:10.000,rb1805,3886.0,0.0,0.0,1.0,3887.0,6.0,3886.0,2.0,3891.0,3885.0
2018-04-24 21:01:10.500,rb1805,3886.0,0.0,0.0,1.0,3887.0,6.0,3886.0,2.0,3891.0,3885.0
2018-04-24 21:01:11.000,rb1805,3886.0,0.0,0.0,1.0,3887.0,6.0,3886.0,24.0,3891.0,3885.0
2018-04-24 21:01:11.500,rb1805,3887.0,4.0,155480.0,1.0,3887.0,4.0,3886.0,31.0,3891.0,3885.0
2018-04-24 21:01:12.000,rb1805,3887.0,8.0,310960.0,1.0,3888.0,34.0,3887.0,35.0,3891.0,3885.0
2018-04-24 21:01:12.500,rb1805,3887.0,2.0,77740.0,1.0,3888.0,10.0,3887.0,38.0,3891.0,3885.0
2018-04-24 21:01:13.000,rb1805,3887.0,0.0,0.0,1.0,3888.0,9.0,3887.0,50.0,3891.0,3885.0
2018-04-24 21:01:13.500,rb1805,3888.0,20.0,777600.0,1.0,3889.0,13.0,3888.0,11.0,3891.0,3885.0
2018-04-24 21:01:14.000,rb1805,3889.0,16.0,622200.0,1.0,3890.0,319.0,3888.0,24.0,3891.0,3885.0
2018-04-24 21:01:14.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,312.0,3888.0,36.0,3891.0,3885.0
2018-04-24 21:01:15.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,312.0,3888.0,30.0,3891.0,3885.0
2018-04-24 21:01:15.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,312.0,3888.0,35.0,3891.0,3885.0
2018-04-24 21:01:16.000,rb1805,3888.0,60.0,2332800.0,1.0,3889.0,5.0,3888.0,5.0,3891.0,3885.0
2018-04-24 21:01:16.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,12.0,3888.0,6.0,3891.0,3885.0
2018-04-24 21:01:17.000,rb1805,3888.0,2.0,77760.0,1.0,3889.0,4.0,3888.0,17.0,3891.0,3885.0
2018-04-24 21:01:17.500,rb1805,3889.0,6.0,233340.0,1.0,3889.0,13.0,3888.0,5.0,3891.0,3885.0
2018-04-24 21:01:18.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,13.0,3888.0,4.0,3891.0,3885.0
2018-04-24 21:01:18.500,rb1805,3889.0,0.0,0.0,1.0,3889.0,18.0,3888.0,4.0,3891.0,3885.0
2018-04-24 21:01:19.000,rb1805,3887.0,12.0,466520.0,1.0,3889.0,26.0,3887.0,51.0,3891.0,3885.0
2018-04-24 21:01:19.500,rb1805,3889.0,20.0,777700.0,1.0,3889.0,16.0,3887.0,48.0,3891.0,3885.0
2018-04-24 21:01:20.000,rb1805,3889.0,20.0,777800.0,1.0,3889.0,10.0,3887.0,56.0,3891.0,3885.0
2018-04-24 21:01:20.500,rb1805,3887.0,2.0,77740.0,1.0,3889.0,13.0,3887.0,57.0,3891.0,3885.0
2018-04-24 21:01:21.000,rb1805,3887.0,0.0,0.0,1.0,3889.0,13.0,3887.0,60.0,3891.0,3885.0
2018-04-24 21:01:21.500,rb1805,3887.0,0.0,0.0,1.0,3889.0,13.0,3887.0,110.0,3891.0,3885.0
2018-04-24 21:01:22.000,rb1805,3887.0,0.0,0.0,1.0,3890.0,311.0,3887.0,110.0,3891.0,3885.0
2018-04-24 21:01:22.500,rb1805,3887.0,0.0,0.0,1.0,3890.0,316.0,3887.0,110.0,3891.0,3885.0
2018-04-24 21:01:23.000,rb1805,3887.0,0.0,0.0,1.0,3889.0,3.0,3887.0,100.0,3891.0,3885.0
2018-04-24 21:01:23.500,rb1805,3887.0,0.0,0.0,1.0,3889.0,3.0,3887.0,100.0,3891.0,3885.0
2018-04-24 21:01:24.000,rb1805,3889.0,20.0,777800.0,1.0,3890.0,326.0,3889.0,10.0,3891.0,3885.0
2018-04-24 21:01:24.500,rb1805,3889.0,22.0,855580.0,1.0,3889.0,25.0,3887.0,105.0,3891.0,3885.0
2018-04-24 21:01:25.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,40.0,3887.0,101.0,3891.0,3885.0
2018-04-24 21:01:25.500,rb1805,3889.0,0.0,0.0,1.0,3889.0,45.0,3887.0,101.0,3891.0,3885.0
2018-04-24 21:01:26.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,45.0,3888.0,1.0,3891.0,3885.0
2018-04-24 21:01:26.500,rb1805,3889.0,0.0,0.0,1.0,3889.0,40.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:27.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,41.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:27.500,rb1805,3889.0,20.0,777800.0,1.0,3889.0,39.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:28.000,rb1805,3889.0,0.0,0.0,1.0,3889.0,36.0,3888.0,4.0,3891.0,3885.0
2018-04-24 21:01:28.500,rb1805,3889.0,26.0,1011140.0,1.0,3889.0,23.0,3888.0,5.0,3891.0,3885.0
2018-04-24 21:01:29.000,rb1805,3888.0,2.0,77760.0,1.0,3889.0,23.0,3888.0,9.0,3891.0,3885.0
2018-04-24 21:01:29.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,23.0,3888.0,9.0,3891.0,3885.0
2018-04-24 21:01:30.000,rb1805,3888.0,30.0,1166400.0,1.0,3889.0,23.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:30.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,23.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:31.000,rb1805,3888.0,0.0,0.0,1.0,3889.0,23.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:31.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,23.0,3888.0,2.0,3891.0,3885.0
2018-04-24 21:01:32.000,rb1805,3888.0,4.0,155540.0,1.0,3889.0,22.0,3888.0,1.0,3891.0,3885.0
2018-04-24 21:01:32.500,rb1805,3888.0,2.0,77760.0,1.0,3889.0,22.0,3887.0,89.0,3891.0,3885.0
2018-04-24 21:01:33.000,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,6.0,3891.0,3885.0
2018-04-24 21:01:33.500,rb1805,3888.0,10.0,388800.0,1.0,3889.0,5.0,3888.0,11.0,3891.0,3885.0
2018-04-24 21:01:34.000,rb1805,3888.0,2.0,77760.0,1.0,3889.0,5.0,3888.0,10.0,3891.0,3885.0
2018-04-24 21:01:34.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,22.0,3891.0,3885.0
2018-04-24 21:01:35.000,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,22.0,3891.0,3885.0
2018-04-24 21:01:35.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,24.0,3891.0,3885.0
2018-04-24 21:01:36.000,rb1805,3888.0,0.0,0.0,1.0,3889.0,6.0,3888.0,24.0,3891.0,3885.0
2018-04-24 21:01:36.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,29.0,3891.0,3885.0
2018-04-24 21:01:37.000,rb1805,3888.0,8.0,311040.0,1.0,3889.0,5.0,3888.0,25.0,3891.0,3885.0
2018-04-24 21:01:37.500,rb1805,3888.0,0.0,0.0,1.0,3889.0,5.0,3888.0,31.0,3891.0,3885.0
2018-04-24 21:01:38.000,rb1805,3889.0,12.0,466660.0,1.0,3890.0,356.0,3888.0,30.0,3891.0,3885.0
2018-04-24 21:01:38.500,rb1805,3890.0,2.0,77800.0,1.0,3890.0,350.0,3889.0,6.0,3891.0,3885.0
2018-04-24 21:01:39.000,rb1805,3890.0,0.0,0.0,1.0,3890.0,350.0,3889.0,6.0,3891.0,3885.0
2018-04-24 21:01:39.500,rb1805,3890.0,0.0,0.0,1.0,3890.0,350.0,3889.0,6.0,3891.0,3885.0
2018-04-24 21:01:40.000,rb1805,3889.0,2.0,77780.0,1.0,3890.0,350.0,3889.0,13.0,3891.0,3885.0
2018-04-24 21:01:40.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,350.0,3889.0,33.0,3891.0,3885.0
2018-04-24 21:01:41.000,rb1805,3889.0,6.0,233340.0,1.0,3890.0,352.0,3889.0,30.0,3891.0,3885.0
2018-04-24 21:01:41.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,352.0,3889.0,18.0,3891.0,3885.0
2018-04-24 21:01:42.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,352.0,3889.0,18.0,3891.0,3885.0
2018-04-24 21:01:42.500,rb1805,3889.0,0.0,0.0,1.0,3890.0,352.0,3889.0,29.0,3891.0,3885.0
2018-04-24 21:01:43.000,rb1805,3889.0,0.0,0.0,1.0,3890.0,352.0,3889.0,17.0,3891.0,3885.0
2018-04-24 21:01:43.500,rb1805,3890.0,2.0,77800.0,1.0,3890.0,352.0,3889.0,17.0,3891.0,3885.0
2018-04-24 21:01:44.000,rb1805,3889.0,10.0,388900.0,1.0,3890.0,353.0,3889.0,12.0,3891.0,3885.0
2018-04-24 21:01:44.500,rb1805,3889.0,4.0,155560.0,1.0,3890.0,358.0,3889.0,3.0,3891.0,3885.0
2018-04-24 21:01:45.000,rb1805,3889.0,6.0,233340.0,1.0,3889.0,12.0,3888.0,30.0,3891.0,3885.0
2018-04-24 21:01:45.500,rb1805,3889.0,0.0,0.0,1.0,3889.0,35.0,3888.0,13.0,3891.0,3885.0
