,Code,Price,volume,Turover,Flag,Askprice0,Askvolume0,Bidprice0,Bidvolume0,HighestPrice,LowestPrice
2018-04-26 21:00:00.500,rb1805,3919.0,8.0,313560.0,1.0,3919.0,28.0,3918.0,1.0,3922.0,3918.0
2018-04-26 21:00:01.000,rb1805,3922.0,62.0,2429960.0,1.0,3922.0,18.0,3918.0,1.0,3922.0,3918.0
2018-04-26 21:00:01.500,rb1805,3922.0,6.0,235320.0,1.0,3922.0,15.0,3918.0,1.0,3922.0,3918.0
2018-04-26 21:00:02.000,rb1805,3922.0,8.0,313600.0,1.0,3921.0,2.0,3916.0,1.0,3922.0,3918.0
2018-04-26 21:00:02.500,rb1805,3916.0,8.0,313540.0,1.0,3922.0,13.0,3914.0,1.0,3922.0,3916.0
2018-04-26 21:00:03.000,rb1805,3916.0,0.0,0.0,1.0,3916.0,2.0,3914.0,1.0,3922.0,3916.0
2018-04-26 21:00:03.500,rb1805,3914.0,2.0,78280.0,1.0,3914.0,8.0,3913.0,4.0,3922.0,3914.0
2018-04-26 21:00:04.000,rb1805,3918.0,40.0,1566480.0,1.0,3922.0,15.0,3914.0,34.0,3922.0,3914.0
2018-04-26 21:00:04.500,rb1805,3918.0,0.0,0.0,1.0,3922.0,16.0,3914.0,54.0,3922.0,3914.0
2018-04-26 21:00:05.000,rb1805,3918.0,0.0,0.0,1.0,3922.0,16.0,3915.0,5.0,3922.0,3914.0
2018-04-26 21:00:05.500,rb1805,3922.0,32.0,1255040.0,1.0,3923.0,31.0,3922.0,14.0,3922.0,3914.0
2018-04-26 21:00:06.000,rb1805,3922.0,28.0,1098160.0,1.0,3922.0,6.0,3916.0,1.0,3922.0,3914.0
2018-04-26 21:00:06.500,rb1805,3922.0,0.0,0.0,1.0,3921.0,3.0,3916.0,1.0,3922.0,3914.0
2018-04-26 21:00:07.000,rb1805,3922.0,6.0,235320.0,1.0,3922.0,6.0,3917.0,1.0,3922.0,3914.0
2018-04-26 21:00:07.500,rb1805,3922.0,0.0,0.0,1.0,3921.0,3.0,3917.0,1.0,3922.0,3914.0
2018-04-26 21:00:08.000,rb1805,3922.0,8.0,313760.0,1.0,3921.0,1.0,3917.0,1.0,3922.0,3914.0
2018-04-26 21:00:08.500,rb1805,3916.0,4.0,156660.0,1.0,3916.0,2.0,3914.0,21.0,3922.0,3914.0
2018-04-26 21:00:09.000,rb1805,3916.0,4.0,156640.0,1.0,3922.0,1.0,3916.0,38.0,3922.0,3914.0
2018-04-26 21:00:09.500,rb1805,3916.0,0.0,0.0,1.0,3922.0,1.0,3921.0,5.0,3922.0,3914.0
2018-04-26 21:00:10.000,rb1805,3916.0,0.0,0.0,1.0,3922.0,5.0,3921.0,5.0,3922.0,3914.0
2018-04-26 21:00:10.500,rb1805,3921.0,10.0,392100.0,1.0,3922.0,5.0,3916.0,33.0,3922.0,3914.0
2018-04-26 21:00:11.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,2.0,3919.0,20.0,3922.0,3914.0
2018-04-26 21:00:11.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,2.0,3919.0,1.0,3922.0,3914.0
2018-04-26 21:00:12.000,rb1805,3921.0,2.0,78420.0,1.0,3921.0,10.0,3917.0,6.0,3922.0,3914.0
2018-04-26 21:00:12.500,rb1805,3921.0,0.0,0.0,1.0,3920.0,1.0,3917.0,6.0,3922.0,3914.0
2018-04-26 21:00:13.000,rb1805,3921.0,0.0,0.0,1.0,3920.0,1.0,3917.0,6.0,3922.0,3914.0
2018-04-26 21:00:13.500,rb1805,3921.0,0.0,0.0,1.0,3920.0,1.0,3918.0,5.0,3922.0,3914.0
2018-04-26 21:00:14.000,rb1805,3920.0,12.0,470400.0,1.0,3921.0,10.0,3920.0,4.0,3922.0,3914.0
2018-04-26 21:00:14.500,rb1805,3918.0,16.0,627060.0,1.0,3919.0,1.0,3918.0,4.0,3922.0,3914.0
2018-04-26 21:00:15.000,rb1805,3918.0,2.0,78360.0,1.0,3921.0,14.0,3919.0,1.0,3922.0,3914.0
2018-04-26 21:00:15.500,rb1805,3920.0,2.0,78400.0,1.0,3920.0,1.0,3919.0,5.0,3922.0,3914.0
2018-04-26 21:00:16.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,12.0,3919.0,9.0,3922.0,3914.0
2018-04-26 21:00:16.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,12.0,3919.0,9.0,3922.0,3914.0
2018-04-26 21:00:17.000,rb1805,3919.0,16.0,627040.0,1.0,3919.0,2.0,3918.0,4.0,3922.0,3914.0
2018-04-26 21:00:17.500,rb1805,3919.0,0.0,0.0,1.0,3919.0,2.0,3918.0,5.0,3922.0,3914.0
2018-04-26 21:00:18.000,rb1805,3921.0,36.0,1411460.0,1.0,3922.0,5.0,3921.0,12.0,3922.0,3914.0
2018-04-26 21:00:18.500,rb1805,3921.0,2.0,78420.0,1.0,3922.0,4.0,3921.0,11.0,3922.0,3914.0
2018-04-26 21:00:19.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,4.0,3921.0,11.0,3922.0,3914.0
2018-04-26 21:00:19.500,rb1805,3921.0,22.0,862620.0,1.0,3921.0,10.0,3920.0,1.0,3922.0,3914.0
2018-04-26 21:00:20.000,rb1805,3921.0,0.0,0.0,1.0,3920.0,1.0,3918.0,5.0,3922.0,3914.0
2018-04-26 21:00:20.500,rb1805,3920.0,2.0,78400.0,1.0,3921.0,16.0,3920.0,30.0,3922.0,3914.0
2018-04-26 21:00:21.000,rb1805,3920.0,10.0,392000.0,1.0,3921.0,13.0,3920.0,25.0,3922.0,3914.0
2018-04-26 21:00:21.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,12.0,3920.0,27.0,3922.0,3914.0
2018-04-26 21:00:22.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,12.0,3920.0,28.0,3922.0,3914.0
2018-04-26 21:00:22.500,rb1805,3920.0,4.0,156800.0,1.0,3921.0,12.0,3920.0,26.0,3922.0,3914.0
2018-04-26 21:00:23.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,12.0,3920.0,3.0,3922.0,3914.0
2018-04-26 21:00:23.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,13.0,3920.0,2.0,3922.0,3914.0
2018-04-26 21:00:24.000,rb1805,3921.0,6.0,235220.0,1.0,3921.0,13.0,3919.0,3.0,3922.0,3914.0
2018-04-26 21:00:24.500,rb1805,3921.0,0.0,0.0,1.0,3921.0,13.0,3919.0,3.0,3922.0,3914.0
2018-04-26 21:00:25.000,rb1805,3921.0,0.0,0.0,1.0,3921.0,12.0,3919.0,5.0,3922.0,3914.0
2018-04-26 21:00:25.500,rb1805,3921.0,0.0,0.0,1.0,3921.0,16.0,3919.0,5.0,3922.0,3914.0
2018-04-26 21:00:26.000,rb1805,3919.0,6.0,235140.0,1.0,3921.0,15.0,3919.0,2.0,3922.0,3914.0
2018-04-26 21:00:26.500,rb1805,3919.0,0.0,0.0,1.0,3921.0,16.0,3919.0,1.0,3922.0,3914.0
2018-04-26 21:00:27.000,rb1805,3919.0,0.0,0.0,1.0,3920.0,2.0,3919.0,1.0,3922.0,3914.0
2018-04-26 21:00:27.500,rb1805,3919.0,0.0,0.0,1.0,3920.0,14.0,3919.0,4.0,3922.0,3914.0
2018-04-26 21:00:28.000,rb1805,3920.0,2.0,78400.0,1.0,3920.0,13.0,3919.0,62.0,3922.0,3914.0
2018-04-26 21:00:28.500,rb1805,3920.0,4.0,156800.0,1.0,3920.0,12.0,3919.0,62.0,3922.0,3914.0
2018-04-26 21:00:29.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,12.0,3919.0,62.0,3922.0,3914.0
2018-04-26 21:00:29.500,rb1805,3920.0,10.0,392000.0,1.0,3920.0,4.0,3919.0,62.0,3922.0,3914.0
2018-04-26 21:00:30.000,rb1805,3919.0,6.0,235140.0,1.0,3920.0,6.0,3919.0,59.0,3922.0,3914.0
2018-04-26 21:00:30.500,rb1805,3919.0,2.0,78380.0,1.0,3920.0,6.0,3919.0,58.0,3922.0,3914.0
2018-04-26 21:00:31.000,rb1805,3919.0,2.0,78380.0,1.0,3920.0,6.0,3919.0,57.0,3922.0,3914.0
2018-04-26 21:00:31.500,rb1805,3919.0,0.0,0.0,1.0,3920.0,4.0,3919.0,57.0,3922.0,3914.0
2018-04-26 21:00:32.000,rb1805,3920.0,8.0,313600.0,1.0,3921.0,16.0,3919.0,57.0,3922.0,3914.0
2018-04-26 21:00:32.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,14.0,3919.0,57.0,3922.0,3914.0
2018-04-26 21:00:33.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,14.0,3920.0,5.0,3922.0,3914.0
2018-04-26 21:00:33.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,15.0,3920.0,12.0,3922.0,3914.0
2018-04-26 21:00:34.000,rb1805,3920.0,2.0,78400.0,1.0,3921.0,15.0,3920.0,12.0,3922.0,3914.0
2018-04-26 21:00:34.500,rb1805,3921.0,30.0,1176300.0,1.0,3922.0,4.0,3920.0,12.0,3922.0,3914.0
2018-04-26 21:00:35.000,rb1805,3921.0,0.0,0.0,1.0,3921.0,1.0,3920.0,13.0,3922.0,3914.0
2018-04-26 21:00:35.500,rb1805,3921.0,0.0,0.0,1.0,3921.0,1.0,3920.0,13.0,3922.0,3914.0
2018-04-26 21:00:36.000,rb1805,3921.0,2.0,78420.0,1.0,3922.0,3.0,3921.0,1.0,3922.0,3914.0
2018-04-26 21:00:36.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,11.0,3920.0,13.0,3922.0,3914.0
2018-04-26 21:00:37.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,10.0,3921.0,3.0,3922.0,3914.0
2018-04-26 21:00:37.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,14.0,3921.0,3.0,3922.0,3914.0
2018-04-26 21:00:38.000,rb1805,3921.0,0.0,0.0,1.0,3921.0,1.0,3920.0,12.0,3922.0,3914.0
2018-04-26 21:00:38.500,rb1805,3921.0,2.0,78420.0,1.0,3922.0,14.0,3921.0,23.0,3922.0,3914.0
2018-04-26 21:00:39.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,11.0,3921.0,24.0,3922.0,3914.0
2018-04-26 21:00:39.500,rb1805,3922.0,4.0,156880.0,1.0,3922.0,9.0,3921.0,24.0,3922.0,3914.0
2018-04-26 21:00:40.000,rb1805,3922.0,0.0,0.0,1.0,3922.0,5.0,3921.0,24.0,3922.0,3914.0
2018-04-26 21:00:40.500,rb1805,3921.0,2.0,78420.0,1.0,3922.0,6.0,3921.0,23.0,3922.0,3914.0
2018-04-26 21:00:41.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,6.0,3921.0,2.0,3922.0,3914.0
2018-04-26 21:00:41.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,12.0,3920.0,13.0,3922.0,3914.0
2018-04-26 21:00:42.000,rb1805,3922.0,20.0,784400.0,1.0,3923.0,51.0,3922.0,47.0,3922.0,3914.0
2018-04-26 21:00:42.500,rb1805,3922.0,0.0,0.0,1.0,3923.0,53.0,3922.0,47.0,3922.0,3914.0
2018-04-26 21:00:43.000,rb1805,3923.0,138.0,5412400.0,1.0,3923.0,51.0,3921.0,1.0,3923.0,3914.0
2018-04-26 21:00:43.500,rb1805,3923.0,2.0,78460.0,1.0,3922.0,2.0,3920.0,13.0,3923.0,3914.0
2018-04-26 21:00:44.000,rb1805,3923.0,0.0,0.0,1.0,3922.0,2.0,3920.0,18.0,3923.0,3914.0
2018-04-26 21:00:44.500,rb1805,3923.0,0.0,0.0,1.0,3922.0,6.0,3920.0,9.0,3923.0,3914.0
2018-04-26 21:00:45.000,rb1805,3923.0,0.0,0.0,1.0,3922.0,7.0,3920.0,9.0,3923.0,3914.0
2018-04-26 21:00:45.500,rb1805,3923.0,0.0,0.0,1.0,3922.0,7.0,3921.0,1.0,3923.0,3914.0
2018-04-26 21:00:46.000,rb1805,3923.0,0.0,0.0,1.0,3922.0,10.0,3921.0,2.0,3923.0,3914.0
2018-04-26 21:00:46.500,rb1805,3921.0,2.0,78420.0,1.0,3921.0,2.0,3920.0,9.0,3923.0,3914.0
2018-04-26 21:00:47.000,rb1805,3920.0,4.0,156820.0,1.0,3921.0,7.0,3920.0,13.0,3923.0,3914.0
2018-04-26 21:00:47.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,7.0,3920.0,6.0,3923.0,3914.0
2018-04-26 21:00:48.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,7.0,3920.0,4.0,3923.0,3914.0
2018-04-26 21:00:48.500,rb1805,3920.0,8.0,313600.0,1.0,3921.0,9.0,3918.0,3.0,3923.0,3914.0
2018-04-26 21:00:49.000,rb1805,3921.0,2.0,78420.0,1.0,3921.0,8.0,3920.0,1.0,3923.0,3914.0
2018-04-26 21:00:49.500,rb1805,3920.0,2.0,78400.0,1.0,3920.0,3.0,3918.0,6.0,3923.0,3914.0
2018-04-26 21:00:50.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,1.0,3918.0,8.0,3923.0,3914.0
2018-04-26 21:00:50.500,rb1805,3920.0,0.0,0.0,1.0,3920.0,1.0,3918.0,4.0,3923.0,3914.0
2018-04-26 21:00:51.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,1.0,3918.0,7.0,3923.0,3914.0
2018-04-26 21:00:51.500,rb1805,3920.0,0.0,0.0,1.0,3920.0,1.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:52.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,4.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:52.500,rb1805,3920.0,0.0,0.0,1.0,3920.0,4.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:53.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,4.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:53.500,rb1805,3920.0,0.0,0.0,1.0,3920.0,17.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:54.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,17.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:54.500,rb1805,3920.0,0.0,0.0,1.0,3920.0,17.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:55.000,rb1805,3920.0,0.0,0.0,1.0,3920.0,17.0,3918.0,12.0,3923.0,3914.0
2018-04-26 21:00:55.500,rb1805,3920.0,34.0,1332800.0,1.0,3921.0,14.0,3920.0,13.0,3923.0,3914.0
2018-04-26 21:00:56.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,13.0,3920.0,43.0,3923.0,3914.0
2018-04-26 21:00:56.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,13.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:57.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:57.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:58.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:58.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:59.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:00:59.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:01:00.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,44.0,3923.0,3914.0
2018-04-26 21:01:00.500,rb1805,3920.0,4.0,156820.0,1.0,3921.0,9.0,3920.0,43.0,3923.0,3914.0
2018-04-26 21:01:01.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,9.0,3920.0,43.0,3923.0,3914.0
2018-04-26 21:01:01.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,9.0,3920.0,43.0,3923.0,3914.0
2018-04-26 21:01:02.000,rb1805,3920.0,4.0,156800.0,1.0,3921.0,9.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:02.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,9.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:03.000,rb1805,3920.0,2.0,78400.0,1.0,3921.0,9.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:03.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:04.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:04.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:05.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,10.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:05.500,rb1805,3920.0,0.0,0.0,1.0,3921.0,8.0,3920.0,40.0,3923.0,3914.0
2018-04-26 21:01:06.000,rb1805,3920.0,0.0,0.0,1.0,3921.0,8.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:06.500,rb1805,3921.0,2.0,78420.0,1.0,3921.0,7.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:07.000,rb1805,3921.0,0.0,0.0,1.0,3921.0,8.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:07.500,rb1805,3921.0,0.0,0.0,1.0,3921.0,8.0,3920.0,41.0,3923.0,3914.0
2018-04-26 21:01:08.000,rb1805,3921.0,0.0,0.0,1.0,3921.0,8.0,3920.0,46.0,3923.0,3914.0
2018-04-26 21:01:08.500,rb1805,3921.0,4.0,156840.0,1.0,3921.0,6.0,3920.0,46.0,3923.0,3914.0
2018-04-26 21:01:09.000,rb1805,3921.0,12.0,470520.0,1.0,3922.0,7.0,3921.0,4.0,3923.0,3914.0
2018-04-26 21:01:09.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,7.0,3921.0,7.0,3923.0,3914.0
2018-04-26 21:01:10.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,7.0,3921.0,7.0,3923.0,3914.0
2018-04-26 21:01:10.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,7.0,3921.0,7.0,3923.0,3914.0
2018-04-26 21:01:11.000,rb1805,3921.0,0.0,0.0,1.0,3922.0,7.0,3921.0,7.0,3923.0,3914.0
2018-04-26 21:01:11.500,rb1805,3921.0,0.0,0.0,1.0,3922.0,7.0,3921.0,7.0,3923.0,3914.0
2018-04-26 21:01:12.000,rb1805,3922.0,16.0,627520.0,1.0,3923.0,54.0,3922.0,52.0,3923.0,3914.0
2018-04-26 21:01:12.500,rb1805,3922.0,36.0,1411920.0,1.0,3923.0,54.0,3922.0,34.0,3923.0,3914.0
2018-04-26 21:01:13.000,rb1805,3922.0,0.0,0.0,1.0,3923.0,54.0,3922.0,34.0,3923.0,3914.0
2018-04-26 21:01:13.500,rb1805,3922.0,0.0,0.0,1.0,3923.0,54.0,3922.0,34.0,3923.0,3914.0
2018-04-26 21:01:14.000,rb1805,3923.0,16.0,627580.0,1.0,3923.0,51.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:14.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,51.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:15.000,rb1805,3923.0,0.0,0.0,1.0,3923.0,51.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:15.500,rb1805,3923.0,2.0,78460.0,1.0,3923.0,50.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:16.000,rb1805,3923.0,2.0,78460.0,1.0,3923.0,49.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:16.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,49.0,3922.0,29.0,3923.0,3914.0
2018-04-26 21:01:17.000,rb1805,3923.0,0.0,0.0,1.0,3923.0,49.0,3922.0,39.0,3923.0,3914.0
2018-04-26 21:01:17.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,49.0,3922.0,39.0,3923.0,3914.0
2018-04-26 21:01:18.000,rb1805,3922.0,2.0,78440.0,1.0,3923.0,50.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:18.500,rb1805,3922.0,0.0,0.0,1.0,3923.0,50.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:19.000,rb1805,3922.0,0.0,0.0,1.0,3923.0,50.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:19.500,rb1805,3922.0,0.0,0.0,1.0,3923.0,50.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:20.000,rb1805,3922.0,0.0,0.0,1.0,3923.0,50.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:20.500,rb1805,3923.0,40.0,1569200.0,1.0,3923.0,30.0,3922.0,38.0,3923.0,3914.0
2018-04-26 21:01:21.000,rb1805,3923.0,0.0,0.0,1.0,3923.0,30.0,3922.0,39.0,3923.0,3914.0
2018-04-26 21:01:21.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,30.0,3922.0,49.0,3923.0,3914.0
2018-04-26 21:01:22.000,rb1805,3923.0,2.0,78460.0,1.0,3923.0,27.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:22.500,rb1805,3923.0,4.0,156920.0,1.0,3923.0,25.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:23.000,rb1805,3923.0,40.0,1569200.0,1.0,3923.0,5.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:23.500,rb1805,3923.0,2.0,78460.0,1.0,3923.0,4.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:24.000,rb1805,3923.0,8.0,313840.0,1.0,3924.0,62.0,3923.0,1.0,3923.0,3914.0
2018-04-26 21:01:24.500,rb1805,3923.0,2.0,78460.0,1.0,3923.0,1.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:25.000,rb1805,3923.0,4.0,156920.0,1.0,3923.0,27.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:25.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,27.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:26.000,rb1805,3923.0,2.0,78460.0,1.0,3923.0,26.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:26.500,rb1805,3923.0,0.0,0.0,1.0,3923.0,26.0,3922.0,51.0,3923.0,3914.0
2018-04-26 21:01:27.000,rb1805,3923.0,36.0,1412280.0,1.0,3924.0,65.0,3923.0,1.0,3923.0,3914.0
2018-04-26 21:01:27.500,rb1805,3923.0,0.0,0.0,1.0,3924.0,62.0,3923.0,12.0,3923.0,3914.0
2018-04-26 21:01:28.000,rb1805,3924.0,64.0,2511360.0,1.0,3924.0,30.0,3923.0,17.0,3924.0,3914.0
2018-04-26 21:01:28.500,rb1805,3924.0,2.0,78480.0,1.0,3924.0,29.0,3923.0,17.0,3924.0,3914.0
2018-04-26 21:01:29.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,17.0,3924.0,3914.0
2018-04-26 21:01:29.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,17.0,3924.0,3914.0
2018-04-26 21:01:30.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,17.0,3924.0,3914.0
2018-04-26 21:01:30.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:31.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:31.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:32.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,29.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:32.500,rb1805,3924.0,4.0,156960.0,1.0,3924.0,27.0,3923.0,15.0,3924.0,3914.0
2018-04-26 21:01:33.000,rb1805,3924.0,18.0,706320.0,1.0,3924.0,18.0,3923.0,15.0,3924.0,3914.0
2018-04-26 21:01:33.500,rb1805,3923.0,30.0,1176900.0,1.0,3923.0,5.0,3922.0,56.0,3924.0,3914.0
2018-04-26 21:01:34.000,rb1805,3923.0,12.0,470760.0,1.0,3924.0,19.0,3923.0,1.0,3924.0,3914.0
2018-04-26 21:01:34.500,rb1805,3923.0,0.0,0.0,1.0,3924.0,19.0,3923.0,9.0,3924.0,3914.0
2018-04-26 21:01:35.000,rb1805,3923.0,2.0,78460.0,1.0,3924.0,19.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:35.500,rb1805,3923.0,0.0,0.0,1.0,3924.0,19.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:36.000,rb1805,3923.0,0.0,0.0,1.0,3924.0,19.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:36.500,rb1805,3923.0,0.0,0.0,1.0,3924.0,19.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:37.000,rb1805,3923.0,0.0,0.0,1.0,3924.0,19.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:37.500,rb1805,3924.0,4.0,156960.0,1.0,3924.0,17.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:38.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,18.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:38.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,18.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:39.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,18.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:39.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,18.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:40.000,rb1805,3924.0,2.0,78480.0,1.0,3924.0,27.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:40.500,rb1805,3924.0,0.0,0.0,1.0,3924.0,27.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:41.000,rb1805,3924.0,0.0,0.0,1.0,3924.0,27.0,3923.0,18.0,3924.0,3914.0
2018-04-26 21:01:41.500,rb1805,3923.0,20.0,784600.0,1.0,3924.0,27.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:42.000,rb1805,3923.0,0.0,0.0,1.0,3924.0,27.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:42.500,rb1805,3923.0,0.0,0.0,1.0,3924.0,27.0,3923.0,8.0,3924.0,3914.0
2018-04-26 21:01:43.000,rb1805,3923.0,2.0,78460.0,1.0,3924.0,29.0,3923.0,7.0,3924.0,3914.0
2018-04-26 21:01:43.500,rb1805,3922.0,20.0,784540.0,1.0,3924.0,35.0,3922.0,54.0,3924.0,3914.0
2018-04-26 21:01:44.000,rb1805,3922.0,0.0,0.0,1.0,3924.0,32.0,3922.0,54.0,3924.0,3914.0
2018-04-26 21:01:44.500,rb1805,3922.0,0.0,0.0,1.0,3924.0,32.0,3922.0,54.0,3924.0,3914.0
2018-04-26 21:01:45.000,rb1805,3922.0,20.0,784400.0,1.0,3924.0,32.0,3923.0,5.0,3924.0,3914.0
2018-04-26 21:01:45.500,rb1805,3923.0,2.0,78460.0,1.0,3924.0,32.0,3923.0,4.0,3924.0,3914.0
2018-04-26 21:01:46.000,rb1805,3923.0,0.0,0.0,1.0,3924.0,32.0,3923.0,5.0,3924.0,3914.0
